RowID	First_name	Last_name	Email	Age	AgeGroup	Gender	Date	Month	Cost	Quantity	Product	Category	Colour	OnSale	PurchasedVia	City	Stars	Happiness	Recommendation
203	Natasha	NA	NA	18	18-24	Female	2025-07-07	July	25.28	1	Boots	Footwear	Grey	No	In-store	Bath	3	2	NA
204	Shannon	NA	NA	25	25-34	Male	2025-07-08	July	38.43	1	Sneakers	Footwear	Black	No	In-store	Glasgow	4	5	NA
205	Karl	NA	NA	18	18-24	Female	2025-11-08	November	94.22	1	Polo	Tops	Black	No	In-store	Bath	4	4	Yes
206	Frances	NA	NA	23	18-24	Female	2025-02-21	February	78.27	1	Coat	Outerwear	Black	Yes	App	Cardiff	3	4	NA
207	Marie	NA	NA	36	35-44	Female	2025-09-29	September	86.91	1	Coat	Outerwear	Purple	No	In-store	Cardiff	5	3	Yes
208	Sian	NA	NA	21	18-24	Male	2025-03-06	March	71.53	1	Hat	Accessories	Brown	No	Website	Birmingham	3	3	NA
209	Mohammad	NA	NA	42	35-44	Female	2025-04-13	April	45.32	1	Boots	Footwear	White	Yes	In-store	Liverpool	4	3	NA
210	Helen	NA	NA	28	25-34	Female	2025-02-09	February	82.84	1	Jeans	Bottoms	Grey	No	In-store	London	4	4	NA
211	Reece	NA	NA	35	35-44	Male	2025-03-18	March	40.54	2	Polo	Tops	Red	No	In-store	Liverpool	5	5	NA
212	Andrew	NA	NA	37	35-44	Non-binary	2025-12-04	December	80.26	2	Trousers	Bottoms	Brown	Yes	In-store	Nottingham	3	4	NA
213	Rachel	NA	NA	39	35-44	Male	2025-09-03	September	62.89	1	Polo	Tops	Black	Yes	Website	Cardiff	3	4	NA
214	Tom	NA	NA	37	35-44	Female	2025-01-05	January	51.54	1	Jacket	Outerwear	Black	No	App	London	5	2	Yes
215	Simon	NA	NA	24	18-24	Female	2025-04-13	April	54.14	1	Joggers	Bottoms	Black	Yes	In-store	Brighton	3	2	NA
216	Louis	NA	NA	50	45-54	Female	2025-10-03	October	60.45	3	Boots	Footwear	Black	No	Website	London	5	5	Yes
217	Wendy	NA	NA	18	18-24	Female	2025-06-06	June	20.81	2	Trousers	Bottoms	White	No	Website	London	5	3	NA
218	Callum	NA	NA	22	18-24	Female	2025-01-28	January	21.98	1	Sneakers	Footwear	Beige	No	Website	Cardiff	4	4	NA
219	Eleanor	NA	NA	42	35-44	Female	2025-11-17	November	79.85	1	Tshirt	Tops	Grey	No	Website	London	4	5	Yes
220	Carl	NA	NA	20	18-24	Non-binary	2025-09-22	September	85.8	1	Trainers	Footwear	Black	No	Website	London	5	4	NA
221	Leslie	NA	NA	20	18-24	Female	2025-06-07	June	89.1	1	Trousers	Bottoms	Black	No	In-store	Bath	4	3	NA
222	Brett	NA	NA	20	18-24	Female	2025-03-18	March	72.27	1	Sneakers	Footwear	Brown	No	Website	London	5	5	NA
223	Clive	NA	NA	36	35-44	Female	2025-03-26	March	74.31	1	Jacket	Outerwear	Black	No	In-store	Cardiff	4	3	NA
224	Brett	NA	NA	30	25-34	Male	2025-03-29	March	83.54	2	Shirt	Tops	Black	No	Website	Bath	4	3	NA
225	Georgia	NA	NA	40	35-44	Female	2025-08-02	August	67.85	1	Sneakers	Footwear	Pink	No	Website	London	5	4	Yes
226	Gerald	NA	NA	28	25-34	Male	2025-04-05	April	23.74	3	Sneakers	Footwear	Pink	No	In-store	Bath	3	5	NA
227	Wendy	NA	NA	25	25-34	Female	2025-03-09	March	97.96	2	Jewellery	Accessories	Blue	No	In-store	Birmingham	4	4	Yes
228	Douglas	NA	NA	18	18-24	Male	2025-06-19	June	78.69	1	Shirt	Tops	Black	No	Website	Nottingham	5	5	Yes
229	Vincent	NA	NA	41	35-44	Male	2025-01-30	January	48.76	1	Coat	Outerwear	Brown	No	Website	Glasgow	5	5	NA
230	Frank	NA	NA	26	25-34	Female	2025-12-25	December	43.11	1	Tshirt	Tops	Blue	No	In-store	Bath	3	4	NA
231	Amelia	NA	NA	18	18-24	Male	2025-01-18	January	27.44	1	Coat	Outerwear	Black	No	In-store	Bath	4	5	Yes
232	Steven	NA	NA	39	35-44	Genderfluid	2025-05-21	May	61.11	1	Shirt	Tops	White	No	In-store	Birmingham	4	4	Yes
233	Bruce	NA	NA	18	18-24	Female	2025-05-21	May	45.31	2	Coat	Outerwear	White	No	In-store	Birmingham	5	4	NA
234	Kerry	NA	NA	18	18-24	Female	2025-01-25	January	97.36	1	Tshirt	Tops	White	Yes	In-store	Brighton	2	3	Yes
235	Rosie	NA	NA	29	25-34	Male	2025-06-28	June	80.06	1	Shirt	Tops	Beige	No	Website	Bath	4	2	Yes
236	Debra	NA	NA	18	18-24	Female	2025-06-09	June	46.27	3	Joggers	Bottoms	White	No	App	Birmingham	5	4	NA
237	Gerald	NA	NA	45	45-54	Female	2025-11-07	November	26.73	1	Jewellery	Accessories	Brown	No	In-store	London	5	5	NA
238	Julia	NA	NA	34	25-34	Female	2025-01-16	January	43.2	1	Trousers	Bottoms	Brown	No	Website	London	1	5	NA
239	Michael	NA	NA	20	18-24	Female	2025-11-14	November	84.96	1	Tshirt	Tops	Brown	No	Website	Bath	3	4	NA
240	Tony	NA	NA	37	35-44	Female	2025-06-20	June	78.87	1	Sneakers	Footwear	Black	No	Website	London	4	4	Yes
241	Nathan	NA	NA	34	25-34	Male	2025-07-04	July	52.35	1	Joggers	Bottoms	Beige	Yes	In-store	Nottingham	4	4	No
242	Kevin	NA	NA	34	25-34	Female	2025-06-03	June	40.12	1	Sneakers	Footwear	Pink	No	App	London	2	3	Yes
243	Marc	NA	NA	24	18-24	Male	2025-10-25	October	93.08	1	Jewellery	Accessories	White	No	App	Bath	4	3	NA
244	Katherine	NA	NA	21	18-24	Male	2025-03-05	March	82.58	1	Shirt	Tops	Black	No	In-store	Bath	5	5	NA
245	Sharon	NA	NA	19	18-24	Female	2025-09-16	September	62.51	1	Polo	Tops	Brown	No	In-store	Liverpool	4	4	NA
246	Mohammad	NA	NA	18	18-24	Female	2025-07-25	July	78.96	1	Jacket	Outerwear	Green	No	In-store	Cardiff	5	3	Yes
247	William	NA	NA	28	25-34	Male	2025-12-06	December	80.92	1	Hat	Accessories	Brown	No	Website	Cardiff	4	3	NA
248	Paul	NA	NA	23	18-24	Female	2025-01-12	January	52.01	1	Sneakers	Footwear	Beige	No	Website	London	3	5	Yes
249	Stanley	NA	NA	36	35-44	Female	2025-02-02	February	45.64	1	Hat	Accessories	Grey	No	In-store	Brighton	3	3	NA
250	Julian	NA	NA	25	25-34	Female	2025-05-24	May	77.54	1	Sneakers	Footwear	Beige	No	In-store	Liverpool	4	4	NA
251	Vincent	NA	NA	18	18-24	Female	2025-10-14	October	20.78	3	Tshirt	Tops	Beige	No	Website	London	4	4	No
252	Albert	NA	NA	23	18-24	Female	2025-04-19	April	64.2	1	Trainers	Footwear	Brown	No	In-store	Bath	4	4	NA
253	Joanna	NA	NA	24	18-24	Female	2025-11-06	November	40.41	1	Boots	Footwear	Black	No	In-store	London	4	3	NA
254	Zoe	NA	NA	34	25-34	Other	2025-08-05	August	40.55	1	Jacket	Outerwear	White	No	In-store	London	5	5	NA
255	Glenn	NA	NA	26	25-34	Non-binary	2025-01-05	January	76.89	1	Trousers	Bottoms	Blue	No	Website	London	4	4	NA
256	Julia	NA	NA	35	35-44	Male	2025-03-01	March	94.5	1	Tshirt	Tops	Green	Yes	App	Cardiff	3	4	NA
257	Deborah	NA	NA	18	18-24	Female	2025-11-28	November	43.18	2	Tshirt	Tops	Black	Yes	In-store	Cardiff	5	4	NA
258	Maureen	NA	NA	43	35-44	Genderfluid	2025-07-08	July	89.46	1	Boots	Footwear	Blue	No	In-store	Cardiff	3	4	Yes
259	Alice	NA	NA	26	25-34	Female	2025-12-21	December	63.57	1	Jeans	Bottoms	Brown	No	In-store	Glasgow	3	5	Yes
260	Clive	NA	NA	48	45-54	Female	2025-04-06	April	75.1	1	Shirt	Tops	Black	No	In-store	Birmingham	4	4	NA
261	Charlie	NA	NA	27	25-34	Male	2025-11-08	November	48.0	3	Tshirt	Tops	Grey	Yes	Website	Cardiff	4	5	NA
262	Rita	NA	NA	28	25-34	Male	2025-10-07	October	46.09	1	Coat	Outerwear	Black	No	In-store	London	3	4	NA
263	Patricia	NA	NA	24	18-24	Female	2025-07-25	July	33.52	4	Tshirt	Tops	Black	No	Website	Bath	5	3	NA
264	Gemma	NA	NA	19	18-24	Female	2025-06-11	June	70.27	1	Sneakers	Footwear	Black	Yes	In-store	London	5	5	NA
265	Kieran	NA	NA	18	18-24	Male	2025-02-11	February	22.14	1	Shirt	Tops	Brown	No	In-store	London	4	4	NA
266	Tracy	NA	NA	44	35-44	Male	2025-08-13	August	77.13	1	Joggers	Bottoms	Grey	Yes	In-store	London	4	3	NA
267	Charlie	NA	NA	27	25-34	Female	2025-04-10	April	72.57	1	Sneakers	Footwear	White	No	In-store	Bath	4	3	No
268	Damian	NA	NA	18	18-24	Female	2025-10-12	October	33.82	1	Sneakers	Footwear	Blue	No	In-store	Nottingham	5	5	NA
269	William	NA	NA	35	35-44	Female	2025-05-09	May	81.89	1	Jewellery	Accessories	Beige	No	In-store	Bath	5	3	Yes
270	Mohammad	NA	NA	26	25-34	Other	2025-06-01	June	89.95	1	Jeans	Bottoms	Brown	Yes	Website	Bath	4	4	Yes
271	Jenna	NA	NA	38	35-44	Male	2025-01-07	January	71.89	2	Trousers	Bottoms	White	No	App	Birmingham	4	2	Yes
272	Holly	NA	NA	18	18-24	Male	2025-11-29	November	47.08	1	Jacket	Outerwear	Black	No	In-store	Brighton	3	5	Yes
273	Terence	NA	NA	38	35-44	Male	2025-07-18	July	66.08	1	Sneakers	Footwear	Brown	No	In-store	Birmingham	4	4	Yes
274	Donald	NA	NA	18	18-24	Female	2025-02-26	February	93.15	1	Trousers	Bottoms	Pink	No	Website	Cardiff	5	3	Yes
275	Mathew	NA	NA	34	25-34	Non-binary	2025-08-22	August	44.97	2	Jacket	Outerwear	Black	No	In-store	London	5	4	NA
276	Clive	NA	NA	37	35-44	Male	2025-07-28	July	80.92	1	Shirt	Tops	Brown	No	App	Bath	2	5	Yes
277	Molly	NA	NA	19	18-24	Female	2025-11-04	November	94.48	1	Jacket	Outerwear	Black	No	In-store	Birmingham	5	5	Yes
278	Neil	NA	NA	21	18-24	Male	2025-12-23	December	29.57	1	Joggers	Bottoms	Brown	No	Website	Liverpool	3	4	Yes
279	Nicholas	NA	NA	25	25-34	Female	2025-12-21	December	22.88	1	Jewellery	Accessories	Red	No	In-store	Nottingham	4	3	NA
280	Jade	NA	NA	22	18-24	Female	2025-12-11	December	71.25	2	Boots	Footwear	Grey	Yes	In-store	Birmingham	4	4	NA
281	Leon	NA	NA	25	25-34	Genderfluid	2025-01-07	January	78.53	1	Polo	Tops	White	No	Website	Liverpool	3	4	NA
282	Owen	NA	NA	23	18-24	Female	2025-04-25	April	34.21	1	Hat	Accessories	Brown	No	In-store	Brighton	5	4	Yes
283	Adrian	NA	NA	33	25-34	Male	2025-04-09	April	76.26	1	Jewellery	Accessories	Red	No	Website	London	5	4	Yes
284	Ian	NA	NA	26	25-34	Female	2025-08-30	August	45.4	1	Boots	Footwear	Black	No	App	London	4	4	NA
285	Tom	NA	NA	33	25-34	Male	2025-08-24	August	72.74	1	Coat	Outerwear	Brown	No	In-store	Cardiff	4	5	NA
286	James	NA	NA	40	35-44	Female	2025-10-31	October	81.36	1	Joggers	Bottoms	Brown	No	In-store	Glasgow	4	4	NA
287	Eleanor	NA	NA	18	18-24	Male	2025-07-11	July	52.25	1	Jewellery	Accessories	Blue	No	App	Brighton	3	2	NA
288	Maurice	NA	NA	36	35-44	Genderfluid	2025-06-29	June	58.72	1	Coat	Outerwear	Black	Yes	In-store	London	5	5	NA
289	Dominic	NA	NA	29	25-34	Female	2025-12-25	December	49.25	1	Joggers	Bottoms	Blue	No	Website	London	4	4	No
290	Anna	NA	NA	48	45-54	Male	2025-01-10	January	30.78	1	Trainers	Footwear	Brown	No	In-store	Birmingham	3	4	NA
291	Tom	NA	NA	34	25-34	Male	2025-06-16	June	23.72	1	Joggers	Bottoms	Black	No	In-store	London	3	3	NA
292	Laura	NA	NA	29	25-34	Female	2025-07-03	July	30.25	1	Coat	Outerwear	Grey	No	Website	Liverpool	4	3	NA
293	Naomi	NA	NA	39	35-44	Female	2025-07-21	July	35.84	3	Polo	Tops	Brown	No	App	Brighton	4	4	NA
294	Billy	NA	NA	25	25-34	Female	2025-05-11	May	85.35	1	Hat	Accessories	Brown	No	In-store	Cardiff	5	5	NA
295	Marilyn	NA	NA	31	25-34	Female	2025-07-23	July	47.65	1	Polo	Tops	Black	No	In-store	Nottingham	4	4	NA
296	Duncan	NA	NA	25	25-34	Female	2025-12-23	December	54.31	1	Jewellery	Accessories	Black	No	Website	Cardiff	2	4	Yes
297	Connor	NA	NA	23	18-24	Male	2025-01-23	January	66.04	1	Polo	Tops	Brown	No	Website	Liverpool	4	5	NA
298	Arthur	NA	NA	31	25-34	Non-binary	2025-06-21	June	30.3	1	Joggers	Bottoms	Brown	Yes	Website	London	4	4	NA
299	Marian	NA	NA	33	25-34	Male	2025-06-07	June	28.47	1	Jewellery	Accessories	Black	No	In-store	Liverpool	3	5	Yes
300	Lewis	NA	NA	41	35-44	Other	2025-11-03	November	22.3	1	Joggers	Bottoms	Red	Yes	App	London	4	5	Yes
301	Gary	NA	NA	18	18-24	Female	2025-04-25	April	21.45	1	Shirt	Tops	Black	No	In-store	London	2	2	NA
302	Billy	NA	NA	18	18-24	Male	2025-09-20	September	63.79	1	Sneakers	Footwear	Black	Yes	In-store	Liverpool	5	4	Yes
303	Abbie	NA	NA	24	18-24	Other	2025-10-29	October	28.94	1	Trainers	Footwear	Black	No	In-store	Nottingham	4	4	Yes
304	Geoffrey	NA	NA	19	18-24	Female	2025-03-20	March	55.5	1	Coat	Outerwear	Brown	No	In-store	London	3	3	NA
305	Frances	NA	NA	18	18-24	Female	2025-06-07	June	58.18	1	Trousers	Bottoms	Brown	No	In-store	Liverpool	5	3	NA
306	Naomi	NA	NA	18	18-24	Genderfluid	2025-01-11	January	98.97	1	Joggers	Bottoms	Black	No	In-store	London	4	3	NA
307	Bryan	NA	NA	31	25-34	Male	2025-02-03	February	25.29	1	Sneakers	Footwear	Black	No	In-store	London	3	5	NA
308	Jessica	NA	NA	24	18-24	Female	2025-08-30	August	35.65	1	Boots	Footwear	Black	No	Website	Brighton	4	4	Yes
309	Mandy	NA	NA	18	18-24	Genderfluid	2025-06-02	June	82.07	1	Jacket	Outerwear	Black	No	In-store	Liverpool	3	5	Yes
310	Clifford	NA	NA	37	35-44	Female	2025-07-01	July	51.64	1	Boots	Footwear	Beige	No	App	London	3	5	Yes
311	Callum	NA	NA	44	35-44	Other	2025-02-20	February	24.33	3	Sneakers	Footwear	Brown	No	In-store	Glasgow	4	4	Yes
312	Glen	NA	NA	36	35-44	Female	2025-01-25	January	56.66	1	Polo	Tops	Brown	No	Website	London	4	5	NA
313	Alice	NA	NA	37	35-44	Male	2025-11-07	November	74.18	2	Jewellery	Accessories	Grey	No	In-store	Cardiff	3	4	Yes
314	Jane	NA	NA	44	35-44	Female	2025-11-10	November	36.2	1	Jewellery	Accessories	Black	No	Website	Liverpool	4	3	NA
315	Gregory	NA	NA	25	25-34	Male	2025-04-24	April	70.09	1	Joggers	Bottoms	Black	No	In-store	Bath	5	4	Yes
316	Carl	NA	NA	33	25-34	Genderfluid	2025-09-21	September	28.33	1	Boots	Footwear	Blue	No	Website	Brighton	5	3	Yes
317	Lynn	NA	NA	21	18-24	Male	2025-03-14	March	92.58	1	Jacket	Outerwear	Red	No	In-store	Birmingham	5	4	NA
318	Kevin	NA	NA	37	35-44	Male	2025-08-27	August	69.43	1	Boots	Footwear	Green	Yes	Website	Cardiff	5	2	NA
319	Carole	NA	NA	18	18-24	Male	2025-06-30	June	52.36	2	Jacket	Outerwear	Black	No	In-store	Brighton	4	4	NA
320	Maurice	NA	NA	37	35-44	Non-binary	2025-08-30	August	65.02	1	Trainers	Footwear	Yellow	No	Website	London	3	4	NA
321	Iain	NA	NA	35	35-44	Male	2025-04-03	April	53.38	1	Jewellery	Accessories	Purple	No	In-store	Brighton	4	4	NA
322	Gregory	NA	NA	31	25-34	Male	2025-09-24	September	65.52	1	Jewellery	Accessories	Grey	Yes	In-store	Liverpool	4	5	NA
323	Paula	NA	NA	18	18-24	Female	2025-09-15	September	93.22	1	Joggers	Bottoms	Grey	No	In-store	London	2	5	NA
324	Gemma	NA	NA	26	25-34	Female	2025-05-25	May	88.52	1	Trousers	Bottoms	White	No	In-store	Birmingham	3	4	NA
325	Shane	NA	NA	24	18-24	Female	2025-03-11	March	26.29	1	Trainers	Footwear	Brown	No	In-store	London	5	3	Yes
326	Ross	NA	NA	53	45-54	Non-binary	2025-11-17	November	63.56	3	Trousers	Bottoms	Black	No	In-store	London	4	5	NA
327	Elizabeth	NA	NA	40	35-44	Female	2025-07-07	July	58.52	2	Polo	Tops	Grey	No	In-store	Liverpool	4	5	Yes
328	Christian	NA	NA	25	25-34	Female	2025-05-02	May	80.15	1	Trainers	Footwear	Brown	No	In-store	Glasgow	4	5	NA
329	Clare	NA	NA	37	35-44	Female	2025-06-14	June	67.95	1	Polo	Tops	Black	Yes	In-store	London	5	4	Yes
330	Darren	NA	NA	18	18-24	Female	2025-10-12	October	57.19	1	Shirt	Tops	Red	No	Website	London	2	3	NA
331	Ashleigh	NA	NA	18	18-24	Male	2025-02-03	February	47.36	2	Jewellery	Accessories	Brown	No	Website	Liverpool	5	4	Yes
332	Gareth	NA	NA	18	18-24	Other	2025-01-28	January	64.31	1	Jeans	Bottoms	Black	No	In-store	London	5	4	NA
333	Andrea	NA	NA	30	25-34	Female	2025-06-30	June	79.28	1	Joggers	Bottoms	Black	Yes	Website	Brighton	5	4	No
334	Patrick	NA	NA	30	25-34	Genderfluid	2025-09-16	September	91.74	1	Jeans	Bottoms	Brown	No	Website	London	5	5	Yes
335	Alice	NA	NA	19	18-24	Female	2025-11-15	November	42.06	1	Shirt	Tops	Black	No	In-store	Bath	2	4	NA
336	Holly	NA	NA	36	35-44	Female	2025-11-04	November	89.1	1	Trainers	Footwear	Pink	No	Website	Bath	5	5	Yes
337	Rosemary	NA	NA	31	25-34	Female	2025-01-05	January	90.9	1	Coat	Outerwear	Black	No	In-store	Liverpool	5	3	Yes
338	Shirley	NA	NA	35	35-44	Female	2025-01-02	January	60.88	1	Polo	Tops	Brown	No	Website	Glasgow	3	3	NA
339	Iain	NA	NA	38	35-44	Non-binary	2025-07-07	July	87.65	1	Shirt	Tops	Black	Yes	Website	London	5	4	NA
340	Francesca	NA	NA	18	18-24	Non-binary	2025-11-14	November	22.92	1	Shirt	Tops	Black	Yes	App	Cardiff	1	3	NA
341	Rachel	NA	NA	20	18-24	Female	2025-03-01	March	23.85	1	Tshirt	Tops	Black	No	Website	London	3	4	Yes
342	Melanie	NA	NA	20	18-24	Female	2025-05-18	May	90.84	1	Hat	Accessories	Brown	No	Website	Cardiff	3	3	NA
343	June	NA	NA	27	25-34	Non-binary	2025-05-31	May	63.43	1	Trousers	Bottoms	Red	No	Website	Cardiff	5	4	NA
344	Bruce	NA	NA	18	18-24	Male	2025-01-15	January	28.21	1	Joggers	Bottoms	Pink	Yes	Website	London	4	4	Yes
345	Danny	NA	NA	34	25-34	Female	2025-04-09	April	49.83	2	Hat	Accessories	Brown	No	In-store	Liverpool	3	4	NA
346	Judith	NA	NA	24	18-24	Female	2025-02-03	February	40.57	2	Boots	Footwear	Brown	No	In-store	Bath	3	3	NA
347	Arthur	NA	NA	24	18-24	Non-binary	2025-12-04	December	23.77	1	Hat	Accessories	Brown	Yes	Website	London	3	3	NA
348	Josh	NA	NA	26	25-34	Female	2025-03-09	March	68.64	1	Joggers	Bottoms	Black	No	In-store	London	4	4	Yes
349	Samuel	NA	NA	21	18-24	Female	2025-02-12	February	83.05	1	Polo	Tops	Black	No	App	Cardiff	5	4	NA
350	Donald	NA	NA	18	18-24	Male	2025-02-09	February	52.97	2	Joggers	Bottoms	Black	No	In-store	Nottingham	3	5	NA
351	Jacqueline	NA	NA	18	18-24	Non-binary	2025-03-13	March	93.28	1	Boots	Footwear	Brown	No	In-store	Liverpool	4	4	Yes
352	Karl	NA	NA	45	45-54	Male	2025-05-21	May	36.93	1	Shirt	Tops	Blue	No	Website	Birmingham	2	4	NA
353	Jordan	NA	NA	18	18-24	Female	2025-04-09	April	53.19	1	Coat	Outerwear	Brown	No	In-store	Cardiff	5	5	Yes
354	Gary	NA	NA	33	25-34	Female	2025-05-14	May	35.0	1	Coat	Outerwear	Brown	No	In-store	Bath	4	4	Yes
355	Donna	NA	NA	44	35-44	Female	2025-03-16	March	57.8	1	Jewellery	Accessories	Red	No	Website	Liverpool	4	3	NA
356	Melissa	NA	NA	18	18-24	Non-binary	2025-12-27	December	55.36	1	Jeans	Bottoms	Black	No	Website	Cardiff	5	4	NA
357	Victoria	NA	NA	30	25-34	Male	2025-06-08	June	40.73	2	Trainers	Footwear	Brown	No	In-store	Liverpool	4	4	No
358	Janet	NA	NA	27	25-34	Female	2025-06-09	June	36.98	1	Coat	Outerwear	Black	No	Website	London	4	2	NA
359	Bernard	NA	NA	40	35-44	Other	2025-09-08	September	90.13	1	Hat	Accessories	White	No	In-store	Bath	3	2	Yes
360	Maria	NA	NA	42	35-44	Female	2025-10-14	October	52.58	1	Jeans	Bottoms	Black	No	In-store	London	3	3	NA
361	Beth	NA	NA	32	25-34	Male	2025-09-17	September	84.26	4	Boots	Footwear	Grey	Yes	Website	Cardiff	3	4	NA
362	Jeremy	NA	NA	41	35-44	Male	2025-11-22	November	33.88	1	Coat	Outerwear	Brown	No	App	Nottingham	4	3	Yes
363	Bradley	NA	NA	18	18-24	Non-binary	2025-01-04	January	41.98	1	Hat	Accessories	Black	No	Website	Brighton	3	5	NA
364	Lorraine	NA	NA	20	18-24	Male	2025-12-22	December	30.37	1	Jewellery	Accessories	Beige	Yes	Website	Birmingham	4	4	Yes
365	Yvonne	NA	NA	18	18-24	Female	2025-01-25	January	41.01	1	Joggers	Bottoms	Grey	No	In-store	London	4	5	NA
366	Graham	NA	NA	23	18-24	Female	2025-06-10	June	85.62	1	Tshirt	Tops	Brown	Yes	Website	Cardiff	4	5	NA
367	Julia	NA	NA	20	18-24	Female	2025-10-31	October	82.82	2	Joggers	Bottoms	Black	Yes	App	Liverpool	3	5	NA
368	Jade	NA	NA	18	18-24	Female	2025-08-07	August	96.53	1	Trousers	Bottoms	Black	Yes	In-store	Liverpool	5	5	Yes
369	Ann	NA	NA	25	25-34	Female	2025-03-03	March	52.74	1	Jewellery	Accessories	Black	Yes	App	London	5	4	NA
370	Carol	NA	NA	21	18-24	Genderfluid	2025-06-28	June	48.11	1	Jacket	Outerwear	Brown	No	Website	Bath	4	4	NA
371	Damian	NA	NA	24	18-24	Male	2025-04-21	April	78.87	2	Tshirt	Tops	Black	No	Website	Cardiff	5	3	Yes
372	Ross	NA	NA	29	25-34	Male	2025-10-20	October	39.37	1	Jewellery	Accessories	Brown	Yes	Website	London	4	5	Yes
373	Anna	NA	NA	33	25-34	Female	2025-02-24	February	24.86	1	Tshirt	Tops	Black	No	App	London	5	4	NA
374	Eleanor	NA	NA	18	18-24	Female	2025-10-06	October	91.45	1	Trousers	Bottoms	Grey	No	App	Bath	3	3	NA
375	Brett	NA	NA	18	18-24	Female	2025-02-20	February	78.39	1	Hat	Accessories	Black	No	In-store	Bath	5	3	NA
376	Leanne	NA	NA	24	18-24	Female	2025-12-30	December	37.03	2	Jacket	Outerwear	White	Yes	In-store	Brighton	5	3	NA
377	Kevin	NA	NA	29	25-34	Female	2025-10-25	October	66.5	1	Joggers	Bottoms	White	No	In-store	London	4	5	NA
378	Mark	NA	NA	23	18-24	Female	2025-05-27	May	83.13	1	Coat	Outerwear	Black	No	In-store	London	5	4	NA
379	Julie	NA	NA	19	18-24	Female	2025-12-02	December	34.27	3	Jeans	Bottoms	Grey	No	App	Cardiff	3	5	NA
380	Kieran	NA	NA	18	18-24	Non-binary	2025-07-20	July	98.37	3	Boots	Footwear	Brown	No	Website	London	4	5	No
381	Heather	NA	NA	18	18-24	Female	2025-11-28	November	99.05	1	Jacket	Outerwear	Grey	No	In-store	Liverpool	5	5	NA
382	Hannah	NA	NA	25	25-34	Female	2025-08-21	August	27.67	4	Trousers	Bottoms	Brown	No	In-store	Liverpool	5	3	NA
383	Jennifer	NA	NA	18	18-24	Male	2025-08-04	August	89.42	1	Jeans	Bottoms	White	No	Website	Liverpool	5	5	Yes
384	George	NA	NA	28	25-34	Female	2025-03-25	March	20.94	1	Joggers	Bottoms	Red	No	In-store	London	2	5	NA
385	Ashleigh	NA	NA	18	18-24	Male	2025-09-21	September	36.22	1	Trainers	Footwear	Black	Yes	Website	Bath	5	4	NA
386	Shirley	NA	NA	27	25-34	Female	2025-06-11	June	87.45	1	Hat	Accessories	Brown	Yes	In-store	Cardiff	3	5	NA
387	Amber	NA	NA	37	35-44	Female	2025-08-17	August	84.99	1	Joggers	Bottoms	Brown	No	Website	Brighton	2	4	Yes
388	Marie	NA	NA	18	18-24	Non-binary	2025-12-02	December	43.88	1	Jacket	Outerwear	White	No	Website	Liverpool	5	5	NA
389	Hazel	NA	NA	29	25-34	Female	2025-02-04	February	75.56	1	Tshirt	Tops	Brown	No	Website	Cardiff	3	3	NA
390	Howard	NA	NA	41	35-44	Male	2025-12-02	December	67.09	1	Jeans	Bottoms	Black	No	In-store	Bath	5	4	NA
391	Irene	NA	NA	23	18-24	Female	2025-04-14	April	59.92	1	Tshirt	Tops	Grey	No	In-store	Birmingham	4	4	Yes
392	Emily	NA	NA	39	35-44	Female	2025-12-05	December	85.16	1	Jeans	Bottoms	Black	Yes	Website	Cardiff	4	5	NA
393	Julie	NA	NA	19	18-24	Genderfluid	2025-02-28	February	24.85	1	Hat	Accessories	Red	No	Website	Birmingham	3	5	NA
394	Sophie	NA	NA	30	25-34	Female	2025-02-07	February	40.63	1	Sneakers	Footwear	Orange	No	Website	London	5	4	Yes
395	Bruce	NA	NA	31	25-34	Female	2025-06-05	June	30.03	1	Jeans	Bottoms	Blue	No	In-store	Bath	4	3	NA
396	Nicholas	NA	NA	24	18-24	Female	2025-10-23	October	62.72	1	Jeans	Bottoms	Brown	No	Website	Liverpool	2	3	NA
397	Caroline	NA	NA	22	18-24	Male	2025-06-11	June	60.13	1	Trousers	Bottoms	Black	No	App	Brighton	5	4	NA
398	Steven	NA	NA	27	25-34	Male	2025-06-15	June	26.39	3	Hat	Accessories	Brown	Yes	Website	Glasgow	4	3	NA
399	Diana	NA	NA	34	25-34	Male	2025-04-29	April	93.97	1	Trousers	Bottoms	Brown	No	Website	Nottingham	4	4	Yes
400	Aaron	NA	NA	23	18-24	Female	2025-09-16	September	97.92	1	Trousers	Bottoms	Pink	No	In-store	Birmingham	5	3	Yes
401	Leigh	NA	NA	22	18-24	Male	2025-06-03	June	96.61	1	Jewellery	Accessories	Black	Yes	In-store	Glasgow	4	4	NA
402	Martin	NA	NA	48	45-54	Female	2025-12-21	December	88.22	1	Coat	Outerwear	Brown	No	In-store	Cardiff	4	4	NA
403	Cheryl	NA	NA	35	35-44	Female	2025-01-31	January	42.15	1	Jewellery	Accessories	Pink	No	In-store	Liverpool	5	3	NA
404	Iain	NA	NA	38	35-44	Female	2025-10-18	October	31.32	1	Trousers	Bottoms	Pink	No	Website	Brighton	3	3	Yes
405	Ronald	NA	NA	40	35-44	Male	2025-02-05	February	23.39	1	Sneakers	Footwear	Brown	No	In-store	Liverpool	4	3	NA
406	Shane	NA	NA	25	25-34	Female	2025-10-04	October	49.2	2	Shirt	Tops	Black	No	In-store	Cardiff	5	4	NA
